Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population,Income composition of resources
United Kingdom of Great Britain and Northern Ireland,2000,Developed,77.8,89.0,4,10.59,0.0,80.94046121593291,104,57.5,5,91.0,6.94,91.0,0.1,7483.158469138474,12753375.120052494,0.6275510645976182
United Republic of Tanzania,2000,Developing,49.2,457.0,114,3.89,0.0,80.94046121593291,14649,16.0,181,64.0,2.64,79.0,12.8,7483.158469138474,12753375.120052494,0.6275510645976182
United States of America,2000,Developed,76.8,114.0,28,8.21,0.0,9.0,85,6.1,33,9.0,13.7,94.0,0.1,7483.158469138474,12753375.120052494,0.6275510645976182
Uruguay,2000,Developing,75.1,131.0,1,6.65,645.9583816,92.0,0,55.0,1,92.0,7.82,9.0,0.1,6871.897677,3321245.0,0.738
Uzbekistan,2000,Developing,67.1,189.0,30,1.6,48.50941741,80.94046121593291,80,34.8,36,99.0,5.29,99.0,0.1,558.221144,24654.0,0.0
Vanuatu,2000,Developing,69.0,18.0,0,1.21,21.90075232,7.0,9,41.1,0,67.0,3.28,71.0,0.1,1469.849149,18563.0,0.0
Venezuela (Bolivarian Republic of),2000,Developing,72.5,168.0,11,8.01,0.0,5.0,22,53.4,13,86.0,4.91,77.0,0.1,7483.158469138474,12753375.120052494,0.67
Viet Nam,2000,Developing,73.4,139.0,33,1.6,0.0,80.94046121593291,16512,9.2,43,96.0,4.89,96.0,0.1,7483.158469138474,12753375.120052494,0.569
Yemen,2000,Developing,68.0,252.0,48,0.07,0.0,14.0,0,31.2,66,74.0,4.14,74.0,0.1,7483.158469138474,12753375.120052494,0.436
Zambia,2000,Developing,43.8,614.0,44,2.62,45.61688038,80.94046121593291,30930,16.8,72,85.0,7.16,85.0,18.7,341.955625,1531221.0,0.418
Zimbabwe,2000,Developing,46.0,665.0,24,1.68,0.0,79.0,1483,25.5,39,78.0,7.1,78.0,43.5,547.3588785,12222251.0,0.434
