Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population,Income composition of resources
United Republic of Tanzania,2002,Developing,52.0,46.0,106,3.37,0.0,89.0,5131,16.8,166,91.0,3.59,89.0,12.1,7483.158469138474,12753375.120052494,0.6275510645976182
United States of America,2002,Developed,77.0,115.0,28,8.33,0.0,88.0,41,61.7,33,9.0,14.55,94.0,0.1,7483.158469138474,12753375.120052494,0.6275510645976182
Uruguay,2002,Developing,75.4,124.0,1,5.86,27.46880965,95.0,0,56.3,1,93.0,7.18,95.0,0.1,488.768855,3327773.0,0.746
Uzbekistan,2002,Developing,67.1,186.0,27,1.47,24.99438738,62.0,25,35.9,32,99.0,5.44,99.0,0.2,383.3494997,2527185.0,0.6
Vanuatu,2002,Developing,69.3,176.0,0,1.24,171.1373611,66.0,101,42.6,0,67.0,3.52,7.0,0.1,1353.934819,193956.0,0.0
Venezuela (Bolivarian Republic of),2002,Developing,73.1,167.0,10,6.89,0.0,6.0,2392,54.7,12,81.0,4.93,65.0,0.1,7483.158469138474,12753375.120052494,0.684
Viet Nam,2002,Developing,73.8,137.0,30,2.03,0.0,80.94046121593291,6755,1.0,39,92.0,4.7,75.0,0.2,7483.158469138474,12753375.120052494,0.584
Yemen,2002,Developing,61.5,25.0,45,0.07,0.0,31.0,890,32.2,61,64.0,4.22,65.0,0.1,7483.158469138474,12753375.120052494,0.45
Zambia,2002,Developing,45.5,69.0,41,2.44,54.04348047,80.94046121593291,25036,17.3,66,85.0,6.93,84.0,18.4,377.135244,111249.0,0.433
Zimbabwe,2002,Developing,44.8,73.0,25,4.43,0.0,73.0,304,26.3,40,73.0,6.53,71.0,39.8,57.34834,125525.0,0.427
